time_segment_key, Start_Time_date, Start_Time_time, Duration, Approved, myPay_Key, Pay_Created_Date
  3938444, 5.0, 8.5,   7.50000,   1,   264859,   2015-07-08 09:38:04
  3938441, 4.0, 8.5,   7.50000,   1,   264859,   2015-07-08 09:38:04
  3938439, 3.0, 8.5,   7.50000,   1,   264859,   2015-07-08 09:38:04
  3938437, 2.0, 8.5,   7.50000,   1,   264859,   2015-07-08 09:38:04
  3915159, 6.0, 8.5,   7.50000,   1,   264841,   2015-07-08 09:12:25
  3915156, 5.0, 8.5,   7.50000,   1,   264841,   2015-07-08 09:12:25
  3915019, 4.0, 8.5,   7.50000,   1,   264841,   2015-07-08 09:12:25
  3914984, 3.0, 8.5,   7.50000,   1,   264841,   2015-07-08 09:12:25
  3914982, 2.0, 8.5,   7.50000,   1,   264841,   2015-07-08 09:12:25
  3938452, 6.0, 8.5,   7.50000,   1,   264859,   2015-07-08 09:38:04
  3938444, 5.0, 8.5,   7.50000,   1,   264859,   2015-07-08 09:38:04
  3938441, 4.0, 8.5,   7.50000,   1,   264859,   2015-07-08 09:38:04
  3938439, 3.0, 8.5,   7.50000,   1,   264859,   2015-07-08 09:38:04
  3938437, 2.0, 8.5,   7.50000,   1,   264859,   2015-07-08 09:38:04
  3993721, 2.0, 8.5,   7.50000,   0,   0,   NULL
  3993722, 3.0, 8.5,   7.50000,   0,   0,   NULL
  3993737, 4.0, 8.5,   7.50000,   0,   0,   NULL
  3993735, 3.0, 8.5,   7.50000,   0,   0,   NULL
  3993723, 4.0, 8.5,   7.50000,   0,   0,   NULL
  3993724, 5.0, 8.5,   7.50000,   0,   0,   NULL
  3993728, 6.0, 8.5,   7.50000,   0,   0,   NULL
  3993732, 2.0, 8.5,   7.50000,   0,   0,   NULL
  4017343, 5.0, 8.5,   7.50000,   0,   0,   NULL
  4017343, 6.0, 8.5,   7.50000,   0,   0,   NULL
  4017347, 5.0, 8.5,   7.50000,   0,   0,   NULL
  4017347, 5.0, 8.5,   7.50000,   1,   0,   NULL
  4017343, 6.0, 8.5,   7.50000,   1,   0,   NULL
  3993737, 4.0, 8.5,   7.50000,   1,   0,   NULL
  3993735, 3.0, 8.5,   7.50000,   1,   0,   NULL
  3993732, 2.0, 8.5,   7.50000,   1,   0,   NULL
  3993728, 6.0, 8.5,   7.50000,   1,   0,   NULL
  3993724, 5.0, 8.5,   7.50000,   1,   0,   NULL
  3993723, 4.0, 8.5,   7.50000,   1,   0,   NULL
  3993722, 3.0, 8.5,   7.50000,   1,   0,   NULL
  3993721, 2.0, 8.5,   7.50000,   1,   0,   NULL
  3993728, 6.0, 8.5,   7.50000,   1,   0,   NULL
  3993724, 5.0, 8.5,   7.50000,   1,   0,   NULL
  3993723, 4.0, 8.5,   7.50000,   1,   0,   NULL
  3993722, 3.0, 8.5,   7.50000,   1,   0,   NULL
  3993721, 2.0, 8.5,   7.50000,   1,   0,   NULL
  3993728, 6.0, 8.5,   7.50000,   1,   269438,   2015-07-22 10:08:53
  3993724, 5.0, 8.5,   7.50000,   1,   269438,   2015-07-22 10:08:53
  3993723, 4.0, 8.5,   7.50000,   1,   269438,   2015-07-22 10:08:53
  3993722, 3.0, 8.5,   7.50000,   1,   269438,   2015-07-22 10:08:53
  3993721, 2.0, 8.5,   7.50000,   1,   269438,   2015-07-22 10:08:53
  4017347, 5.0, 8.5,   7.50000,   1,   0,   NULL
  4017343, 6.0, 8.5,   7.50000,   1,   0,   NULL
  3993737, 4.0, 8.5,   7.50000,   1,   0,   NULL
  3993735, 3.0, 8.5,   7.50000,   1,   0,   NULL
  3993732, 2.0, 8.5,   7.50000,   1,   0,   NULL
  4017343, 6.0, 8.5,   7.50000,   1,   269445,   2015-07-22 10:26:09
  4017347, 5.0, 8.5,   7.50000,   1,   269445,   2015-07-22 10:26:09
  3993737, 4.0, 8.5,   7.50000,   1,   269445,   2015-07-22 10:26:09
  3993735, 3.0, 8.5,   7.50000,   1,   269445,   2015-07-22 10:26:09
  3993732, 2.0, 8.5,   7.50000,   1,   269445,   2015-07-22 10:26:09
  4017347, 5.0, 8.5,   7.50000,   1,   269445,   2015-07-22 10:26:09
  4017343, 6.0, 8.5,   7.50000,   1,   269445,   2015-07-22 10:26:09
  3993737, 4.0, 8.5,   7.50000,   1,   269445,   2015-07-22 10:26:09
  3993735, 3.0, 8.5,   7.50000,   1,   269445,   2015-07-22 10:26:09
  3993732, 2.0, 8.5,   7.50000,   1,   269445,   2015-07-22 10:26:09
  3993728, 6.0, 8.5,   7.50000,   1,   269438,   2015-07-22 10:08:53
  3993724, 5.0, 8.5,   7.50000,   1,   269438,   2015-07-22 10:08:53
  3993723, 4.0, 8.5,   7.50000,   1,   269438,   2015-07-22 10:08:53
  3993722, 3.0, 8.5,   7.50000,   1,   269438,   2015-07-22 10:08:53
  3993721, 2.0, 8.5,   7.50000,   1,   269438,   2015-07-22 10:08:53
  4051572, 2.0, 8.5,   7.50000,   0,   0,   NULL
  4051575, 3.0, 8.5,   7.50000,   0,   0,   NULL
  4051579, 4.0, 8.5,   7.50000,   0,   0,   NULL
  4051575, 3.0, 8.5,   7.50000,   0,   0,   NULL
  4051587, 5.0, 8.5,   4.00000,   0,   0,   NULL
  4051590, 6.0, 8.5,   8.50000,   0,   0,   NULL
  4051590, 6.0, 8.5,   8.50000,   1,   0,   NULL
  4051587, 5.0, 8.5,   4.00000,   1,   0,   NULL
  4051579, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4051572, 2.0, 8.5,   7.50000,   1,   0,   NULL
  4051590, 6.0, 8.5,   8.50000,   0,   0,   NULL
  4051587, 5.0, 8.5,   4.00000,   0,   0,   NULL
  4051579, 4.0, 8.5,   7.50000,   0,   0,   NULL
  4051572, 2.0, 8.5,   7.50000,   0,   0,   NULL
  4070565, 3.0, 8.5,   7.50000,   0,   0,   NULL
  4070575, 5.0, 13.5,   3.50000,   0,   0,   NULL
  4051590, 6.0, 8.5,   7.50000,   0,   0,   NULL
  4070575, 5.0, 13.5,   3.50000,   1,   0,   NULL
  4070565, 3.0, 8.5,   7.50000,   1,   0,   NULL
  4051590, 6.0, 8.5,   7.50000,   1,   0,   NULL
  4051587, 5.0, 8.5,   4.00000,   1,   0,   NULL
  4051579, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4051572, 2.0, 8.5,   7.50000,   1,   0,   NULL
  4070575, 5.0, 13.5,   3.50000,   1,   0,   NULL
  4070565, 3.0, 8.5,   7.50000,   1,   0,   NULL
  4051590, 6.0, 8.5,   7.50000,   1,   0,   NULL
  4051587, 5.0, 8.5,   4.00000,   1,   0,   NULL
  4051579, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4051572, 2.0, 8.5,   7.50000,   1,   0,   NULL
  4051590, 6.0, 8.5,   7.50000,   1,   271700,   2015-07-29 10:26:53
  4070575, 5.0, 13.5,   3.50000,   1,   271700,   2015-07-29 10:26:53
  4051587, 5.0, 8.5,   4.00000,   1,   271700,   2015-07-29 10:26:53
  4051579, 4.0, 8.5,   7.50000,   1,   271700,   2015-07-29 10:26:53
  4070565, 3.0, 8.5,   7.50000,   1,   271700,   2015-07-29 10:26:53
  4051572, 2.0, 8.5,   7.50000,   1,   271700,   2015-07-29 10:26:53
  4070575, 5.0, 13.5,   3.50000,   1,   271700,   2015-07-29 10:26:53
  4070565, 3.0, 8.5,   7.50000,   1,   271700,   2015-07-29 10:26:53
  4051590, 6.0, 8.5,   7.50000,   1,   271700,   2015-07-29 10:26:53
  4051587, 5.0, 8.5,   4.00000,   1,   271700,   2015-07-29 10:26:53
  4051579, 4.0, 8.5,   7.50000,   1,   271700,   2015-07-29 10:26:53
  4051572, 2.0, 8.5,   7.50000,   1,   271700,   2015-07-29 10:26:53
  4100998, 4.0, 8.5,   7.50000,   0,   0,   NULL
  4100999, 5.0, 8.5,   7.50000,   0,   0,   NULL
  4100996, 2.0, 8.5,   7.50000,   0,   0,   NULL
  4100997, 3.0, 8.5,   7.50000,   0,   0,   NULL
  4101001, 6.0, 8.5,   7.50000,   0,   0,   NULL
  4101001, 6.0, 8.5,   7.50000,   1,   0,   NULL
  4100999, 5.0, 8.5,   7.50000,   1,   0,   NULL
  4100998, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4100997, 3.0, 8.5,   7.50000,   1,   0,   NULL
  4100996, 2.0, 8.5,   7.50000,   1,   0,   NULL
  4101001, 6.0, 8.5,   7.50000,   1,   0,   NULL
  4100999, 5.0, 8.5,   7.50000,   1,   0,   NULL
  4100998, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4100997, 3.0, 8.5,   7.50000,   1,   0,   NULL
  4100996, 2.0, 8.5,   7.50000,   1,   0,   NULL
  4101001, 6.0, 8.5,   7.50000,   1,   273899,   2015-08-05 09:33:39
  4100999, 5.0, 8.5,   7.50000,   1,   273899,   2015-08-05 09:33:39
  4100998, 4.0, 8.5,   7.50000,   1,   273899,   2015-08-05 09:33:39
  4100997, 3.0, 8.5,   7.50000,   1,   273899,   2015-08-05 09:33:39
  4100996, 2.0, 8.5,   7.50000,   1,   273899,   2015-08-05 09:33:39
  4101001, 6.0, 8.5,   7.50000,   1,   273899,   2015-08-05 09:33:39
  4100999, 5.0, 8.5,   7.50000,   1,   273899,   2015-08-05 09:33:39
  4100998, 4.0, 8.5,   7.50000,   1,   273899,   2015-08-05 09:33:39
  4100997, 3.0, 8.5,   7.50000,   1,   273899,   2015-08-05 09:33:39
  4100996, 2.0, 8.5,   7.50000,   1,   273899,   2015-08-05 09:33:39
  4155603, 2.0, 8.5,   7.50000,   0,   0,   NULL
  4155607, 3.0, 8.5,   7.50000,   0,   0,   NULL
  4155608, 4.0, 8.5,   7.50000,   0,   0,   NULL
  4155608, 4.0, 9.0,   7.50000,   0,   0,   NULL
  4155608, 4.0, 6.25,   7.50000,   0,   0,   NULL
  4155608, 4.0, 8.5,   7.50000,   0,   0,   NULL
  4155615, 5.0, 8.5,   7.50000,   0,   0,   NULL
  4155616, 6.0, 8.5,   7.50000,   0,   0,   NULL
  4155616, 6.0, 8.5,   7.50000,   1,   0,   NULL
  4155615, 5.0, 8.5,   7.50000,   1,   0,   NULL
  4155608, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4155607, 3.0, 8.5,   7.50000,   1,   0,   NULL
  4155603, 2.0, 8.5,   7.50000,   1,   0,   NULL
  4155616, 6.0, 8.5,   7.50000,   1,   0,   NULL
  4155615, 5.0, 8.5,   7.50000,   1,   0,   NULL
  4155608, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4155607, 3.0, 8.5,   7.50000,   1,   0,   NULL
  4155603, 2.0, 8.5,   7.50000,   1,   0,   NULL
  4155616, 6.0, 8.5,   7.50000,   1,   276275,   2015-08-12 09:56:45
  4155615, 5.0, 8.5,   7.50000,   1,   276275,   2015-08-12 09:56:45
  4155608, 4.0, 8.5,   7.50000,   1,   276275,   2015-08-12 09:56:45
  4155607, 3.0, 8.5,   7.50000,   1,   276275,   2015-08-12 09:56:45
  4155603, 2.0, 8.5,   7.50000,   1,   276275,   2015-08-12 09:56:45
  4155616, 6.0, 8.5,   7.50000,   1,   276275,   2015-08-12 09:56:45
  4155615, 5.0, 8.5,   7.50000,   1,   276275,   2015-08-12 09:56:45
  4155608, 4.0, 8.5,   7.50000,   1,   276275,   2015-08-12 09:56:45
  4155607, 3.0, 8.5,   7.50000,   1,   276275,   2015-08-12 09:56:45
  4155603, 2.0, 8.5,   7.50000,   1,   276275,   2015-08-12 09:56:45
  4194836, 2.0, 8.5,   7.50000,   0,   0,   NULL
  4194837, 3.0, 8.5,   7.50000,   0,   0,   NULL
  4194838, 4.0, 8.5,   7.50000,   0,   0,   NULL
  4194841, 5.0, 8.5,   7.50000,   0,   0,   NULL
  4194844, 6.0, 8.5,   7.50000,   0,   0,   NULL
  4194844, 6.0, 8.5,   7.50000,   1,   0,   NULL
  4194841, 5.0, 8.5,   7.50000,   1,   0,   NULL
  4194838, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4194837, 3.0, 8.5,   7.50000,   1,   0,   NULL
  4194836, 2.0, 8.5,   7.50000,   1,   0,   NULL
  4194844, 6.0, 8.5,   7.50000,   1,   0,   NULL
  4194841, 5.0, 8.5,   7.50000,   1,   0,   NULL
  4194838, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4194837, 3.0, 8.5,   7.50000,   1,   0,   NULL
  4194836, 2.0, 8.5,   7.50000,   1,   0,   NULL
  4194844, 6.0, 8.5,   7.50000,   1,   278450,   2015-08-19 09:45:25
  4194841, 5.0, 8.5,   7.50000,   1,   278450,   2015-08-19 09:45:25
  4194838, 4.0, 8.5,   7.50000,   1,   278450,   2015-08-19 09:45:25
  4194837, 3.0, 8.5,   7.50000,   1,   278450,   2015-08-19 09:45:25
  4194836, 2.0, 8.5,   7.50000,   1,   278450,   2015-08-19 09:45:25
  4194844, 6.0, 8.5,   7.50000,   1,   278450,   2015-08-19 09:45:25
  4194841, 5.0, 8.5,   7.50000,   1,   278450,   2015-08-19 09:45:25
  4194838, 4.0, 8.5,   7.50000,   1,   278450,   2015-08-19 09:45:25
  4194837, 3.0, 8.5,   7.50000,   1,   278450,   2015-08-19 09:45:25
  4194836, 2.0, 8.5,   7.50000,   1,   278450,   2015-08-19 09:45:25
  4237569, 2.0, 8.5,   7.50000,   0,   0,   NULL
  4237570, 3.0, 8.5,   7.50000,   0,   0,   NULL
  4237572, 4.0, 8.5,   7.50000,   0,   0,   NULL
  4237574, 5.0, 8.5,   7.50000,   0,   0,   NULL
  4237575, 6.0, 8.5,   7.50000,   0,   0,   NULL
  4237575, 6.0, 8.5,   7.50000,   1,   0,   NULL
  4237574, 5.0, 8.5,   7.50000,   1,   0,   NULL
  4237572, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4237570, 3.0, 8.5,   7.50000,   1,   0,   NULL
  4237569, 2.0, 8.5,   7.50000,   1,   0,   NULL
  4237575, 6.0, 8.5,   7.50000,   1,   0,   NULL
  4237574, 5.0, 8.5,   7.50000,   1,   0,   NULL
  4237572, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4237570, 3.0, 8.5,   7.50000,   1,   0,   NULL
  4237569, 2.0, 8.5,   7.50000,   1,   0,   NULL
  4237575, 6.0, 8.5,   7.50000,   1,   280843,   2015-08-26 10:11:30
  4237574, 5.0, 8.5,   7.50000,   1,   280843,   2015-08-26 10:11:30
  4237572, 4.0, 8.5,   7.50000,   1,   280843,   2015-08-26 10:11:30
  4237570, 3.0, 8.5,   7.50000,   1,   280843,   2015-08-26 10:11:30
  4237569, 2.0, 8.5,   7.50000,   1,   280843,   2015-08-26 10:11:30
  4237575, 6.0, 8.5,   7.50000,   1,   280843,   2015-08-26 10:11:30
  4237574, 5.0, 8.5,   7.50000,   1,   280843,   2015-08-26 10:11:30
  4237572, 4.0, 8.5,   7.50000,   1,   280843,   2015-08-26 10:11:30
  4237570, 3.0, 8.5,   7.50000,   1,   280843,   2015-08-26 10:11:30
  4237569, 2.0, 8.5,   7.50000,   1,   280843,   2015-08-26 10:11:30
  4288160, 6.0, 8.5,   7.50000,   0,   0,   NULL
  4288164, 2.0, 8.5,   7.50000,   0,   0,   NULL
  4288167, 3.0, 8.5,   7.50000,   0,   0,   NULL
  4288234, 4.0, 8.5,   7.50000,   0,   0,   NULL
  4288236, 5.0, 8.5,   7.50000,   0,   0,   NULL
  4288160, 6.0, 8.5,   7.50000,   1,   0,   NULL
  4288236, 5.0, 8.5,   7.50000,   1,   0,   NULL
  4288234, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4288167, 3.0, 8.5,   7.50000,   1,   0,   NULL
  4288164, 2.0, 8.5,   7.50000,   1,   0,   NULL
  4288236, 5.0, 8.5,   7.50000,   1,   0,   NULL
  4288234, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4288167, 3.0, 8.5,   7.50000,   1,   0,   NULL
  4288164, 2.0, 8.5,   7.50000,   1,   0,   NULL
  4288160, 6.0, 8.5,   7.50000,   1,   0,   NULL
  4288160, 6.0, 8.5,   7.50000,   1,   283310,   2015-09-02 10:24:16
  4288236, 5.0, 8.5,   7.50000,   1,   283310,   2015-09-02 10:24:16
  4288234, 4.0, 8.5,   7.50000,   1,   283310,   2015-09-02 10:24:16
  4288167, 3.0, 8.5,   7.50000,   1,   283310,   2015-09-02 10:24:16
  4288164, 2.0, 8.5,   7.50000,   1,   283310,   2015-09-02 10:24:16
  4288236, 5.0, 8.5,   7.50000,   1,   283310,   2015-09-02 10:24:16
  4288234, 4.0, 8.5,   7.50000,   1,   283310,   2015-09-02 10:24:16
  4288167, 3.0, 8.5,   7.50000,   1,   283310,   2015-09-02 10:24:16
  4288164, 2.0, 8.5,   7.50000,   1,   283310,   2015-09-02 10:24:16
  4288160, 6.0, 8.5,   7.50000,   1,   283310,   2015-09-02 10:24:16
  4333834, 2.0, 8.5,   7.50000,   0,   0,   NULL
  4333841, 5.0, 8.5,   7.50000,   0,   0,   NULL
  4333844, 4.0, 8.5,   7.50000,   0,   0,   NULL
  4333846, 6.0, 8.5,   7.50000,   0,   0,   NULL
  4333838, 3.0, 14.0,   2.00000,   0,   0,   NULL
  4333846, 6.0, 8.5,   7.50000,   1,   0,   NULL
  4333841, 5.0, 8.5,   7.50000,   1,   0,   NULL
  4333844, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4333838, 3.0, 14.0,   2.00000,   1,   0,   NULL
  4333834, 2.0, 8.5,   7.50000,   1,   0,   NULL
  4333846, 6.0, 8.5,   7.50000,   1,   0,   NULL
  4333844, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4333841, 5.0, 8.5,   7.50000,   1,   0,   NULL
  4333838, 3.0, 14.0,   2.00000,   1,   0,   NULL
  4333834, 2.0, 8.5,   7.50000,   1,   0,   NULL
  4333846, 6.0, 8.5,   7.50000,   1,   285871,   2015-09-09 10:02:28
  4333841, 5.0, 8.5,   7.50000,   1,   285871,   2015-09-09 10:02:28
  4333844, 4.0, 8.5,   7.50000,   1,   285871,   2015-09-09 10:02:28
  4333838, 3.0, 14.0,   2.00000,   1,   285871,   2015-09-09 10:02:28
  4333834, 2.0, 8.5,   7.50000,   1,   285871,   2015-09-09 10:02:28
  4333846, 6.0, 8.5,   7.50000,   1,   285871,   2015-09-09 10:02:28
  4333844, 4.0, 8.5,   7.50000,   1,   285871,   2015-09-09 10:02:28
  4333841, 5.0, 8.5,   7.50000,   1,   285871,   2015-09-09 10:02:28
  4333838, 3.0, 14.0,   2.00000,   1,   285871,   2015-09-09 10:02:28
  4333834, 2.0, 8.5,   7.50000,   1,   285871,   2015-09-09 10:02:28
  4381160, 3.0, 8.5,   7.50000,   0,   0,   NULL
  4381144, 2.0, 8.5,   7.50000,   0,   0,   NULL
  4381161, 4.0, 8.5,   7.50000,   0,   0,   NULL
  4381162, 5.0, 8.5,   7.50000,   0,   0,   NULL
  4381164, 6.0, 8.5,   7.50000,   0,   0,   NULL
  4381164, 6.0, 8.5,   7.50000,   1,   0,   NULL
  4381162, 5.0, 8.5,   7.50000,   1,   0,   NULL
  4381161, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4381160, 3.0, 8.5,   7.50000,   1,   0,   NULL
  4381144, 2.0, 8.5,   7.50000,   1,   0,   NULL
  4381164, 6.0, 8.5,   7.50000,   1,   NULL,   NULL
  4381162, 5.0, 8.5,   7.50000,   1,   NULL,   NULL
  4381161, 4.0, 8.5,   7.50000,   1,   NULL,   NULL
  4381160, 3.0, 8.5,   7.50000,   1,   NULL,   NULL
  4381144, 2.0, 8.5,   7.50000,   1,   NULL,   NULL
  4381164, 6.0, 8.5,   7.50000,   1,   288121,   NULL
  4381162, 5.0, 8.5,   7.50000,   1,   288121,   NULL
  4381161, 4.0, 8.5,   7.50000,   1,   288121,   NULL
  4381160, 3.0, 8.5,   7.50000,   1,   288121,   NULL
  4381144, 2.0, 8.5,   7.50000,   1,   288121,   NULL
  4381164, 6.0, 8.5,   7.50000,   1,   NULL,   NULL
  4381162, 5.0, 8.5,   7.50000,   1,   NULL,   NULL
  4381161, 4.0, 8.5,   7.50000,   1,   NULL,   NULL
  4381160, 3.0, 8.5,   7.50000,   1,   NULL,   NULL
  4381144, 2.0, 8.5,   7.50000,   1,   NULL,   NULL
  4381164, 6.0, 8.5,   7.50000,   1,   288132,   2015-09-16 09:28:44
  4381162, 5.0, 8.5,   7.50000,   1,   288132,   2015-09-16 09:28:44
  4381161, 4.0, 8.5,   7.50000,   1,   288132,   2015-09-16 09:28:44
  4381160, 3.0, 8.5,   7.50000,   1,   288132,   2015-09-16 09:28:44
  4381144, 2.0, 8.5,   7.50000,   1,   288132,   2015-09-16 09:28:44
  4381164, 6.0, 8.5,   7.50000,   1,   288132,   2015-09-16 09:28:44
  4381162, 5.0, 8.5,   7.50000,   1,   288132,   2015-09-16 09:28:44
  4381161, 4.0, 8.5,   7.50000,   1,   288132,   2015-09-16 09:28:44
  4381160, 3.0, 8.5,   7.50000,   1,   288132,   2015-09-16 09:28:44
  4381144, 2.0, 8.5,   7.50000,   1,   288132,   2015-09-16 09:28:44
  4428087, 2.0, 8.5,   7.50000,   0,   0,   NULL
  4428089, 3.0, 8.5,   7.50000,   0,   0,   NULL
  4428091, 4.0, 8.5,   7.50000,   0,   0,   NULL
  4428093, 5.0, 8.5,   7.50000,   0,   0,   NULL
  4428094, 6.0, 8.5,   7.50000,   0,   0,   NULL
  4428094, 6.0, 8.5,   7.50000,   1,   0,   NULL
  4428093, 5.0, 8.5,   7.50000,   1,   0,   NULL
  4428091, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4428089, 3.0, 8.5,   7.50000,   1,   0,   NULL
  4428087, 2.0, 8.5,   7.50000,   1,   0,   NULL
  4428094, 6.0, 8.5,   7.50000,   1,   0,   NULL
  4428093, 5.0, 8.5,   7.50000,   1,   0,   NULL
  4428091, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4428089, 3.0, 8.5,   7.50000,   1,   0,   NULL
  4428087, 2.0, 8.5,   7.50000,   1,   0,   NULL
  4428094, 6.0, 8.5,   7.50000,   1,   290818,   2015-09-23 09:38:46
  4428093, 5.0, 8.5,   7.50000,   1,   290818,   2015-09-23 09:38:46
  4428091, 4.0, 8.5,   7.50000,   1,   290818,   2015-09-23 09:38:46
  4428089, 3.0, 8.5,   7.50000,   1,   290818,   2015-09-23 09:38:46
  4428087, 2.0, 8.5,   7.50000,   1,   290818,   2015-09-23 09:38:46
  4428094, 6.0, 8.5,   7.50000,   1,   290818,   2015-09-23 09:38:46
  4428093, 5.0, 8.5,   7.50000,   1,   290818,   2015-09-23 09:38:46
  4428091, 4.0, 8.5,   7.50000,   1,   290818,   2015-09-23 09:38:46
  4428089, 3.0, 8.5,   7.50000,   1,   290818,   2015-09-23 09:38:46
  4428087, 2.0, 8.5,   7.50000,   1,   290818,   2015-09-23 09:38:46
  4478399, 3.0, 8.5,   7.50000,   0,   0,   NULL
  4478401, 4.0, 8.5,   7.50000,   0,   0,   NULL
  4478402, 5.0, 8.5,   7.50000,   0,   0,   NULL
  4478403, 6.0, 8.5,   7.50000,   0,   0,   NULL
  4478393, 2.0, 8.5,   7.50000,   0,   0,   NULL
  4478403, 6.0, 8.5,   7.50000,   1,   0,   NULL
  4478402, 5.0, 8.5,   7.50000,   1,   0,   NULL
  4478401, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4478399, 3.0, 8.5,   7.50000,   1,   0,   NULL
  4478393, 2.0, 8.5,   7.50000,   1,   0,   NULL
  4478403, 6.0, 8.5,   7.50000,   1,   0,   NULL
  4478402, 5.0, 8.5,   7.50000,   1,   0,   NULL
  4478401, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4478399, 3.0, 8.5,   7.50000,   1,   0,   NULL
  4478393, 2.0, 8.5,   7.50000,   1,   0,   NULL
  4478403, 6.0, 8.5,   7.50000,   1,   293147,   2015-09-30 10:01:38
  4478402, 5.0, 8.5,   7.50000,   1,   293147,   2015-09-30 10:01:38
  4478401, 4.0, 8.5,   7.50000,   1,   293147,   2015-09-30 10:01:38
  4478399, 3.0, 8.5,   7.50000,   1,   293147,   2015-09-30 10:01:38
  4478393, 2.0, 8.5,   7.50000,   1,   293147,   2015-09-30 10:01:38
  4478403, 6.0, 8.5,   7.50000,   1,   293147,   2015-09-30 10:01:38
  4478402, 5.0, 8.5,   7.50000,   1,   293147,   2015-09-30 10:01:38
  4478401, 4.0, 8.5,   7.50000,   1,   293147,   2015-09-30 10:01:38
  4478399, 3.0, 8.5,   7.50000,   1,   293147,   2015-09-30 10:01:38
  4478393, 2.0, 8.5,   7.50000,   1,   293147,   2015-09-30 10:01:38
  4530637, 2.0, 8.5,   7.50000,   0,   0,   NULL
  4530649, 3.0, 8.5,   7.50000,   0,   0,   NULL
  4530662, 5.0, 8.5,   7.50000,   0,   0,   NULL
  4530656, 4.0, 8.5,   7.50000,   0,   0,   NULL
  4530724, 6.0, 8.5,   7.50000,   0,   0,   NULL
  4530724, 6.0, 8.5,   7.50000,   1,   0,   NULL
  4530662, 5.0, 8.5,   7.50000,   1,   0,   NULL
  4530656, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4530649, 3.0, 8.5,   7.50000,   1,   0,   NULL
  4530637, 2.0, 8.5,   7.50000,   1,   0,   NULL
  4530724, 6.0, 8.5,   7.50000,   1,   0,   NULL
  4530662, 5.0, 8.5,   7.50000,   1,   0,   NULL
  4530656, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4530649, 3.0, 8.5,   7.50000,   1,   0,   NULL
  4530637, 2.0, 8.5,   7.50000,   1,   0,   NULL
  4530724, 6.0, 8.5,   7.50000,   1,   296244,   2015-10-07 09:26:42
  4530662, 5.0, 8.5,   7.50000,   1,   296244,   2015-10-07 09:26:42
  4530656, 4.0, 8.5,   7.50000,   1,   296244,   2015-10-07 09:26:42
  4530649, 3.0, 8.5,   7.50000,   1,   296244,   2015-10-07 09:26:42
  4530637, 2.0, 8.5,   7.50000,   1,   296244,   2015-10-07 09:26:42
  4530724, 6.0, 8.5,   7.50000,   1,   296244,   2015-10-07 09:26:42
  4530662, 5.0, 8.5,   7.50000,   1,   296244,   2015-10-07 09:26:42
  4530656, 4.0, 8.5,   7.50000,   1,   296244,   2015-10-07 09:26:42
  4530649, 3.0, 8.5,   7.50000,   1,   296244,   2015-10-07 09:26:42
  4530637, 2.0, 8.5,   7.50000,   1,   296244,   2015-10-07 09:26:42
  4582114, 3.0, 8.5,   7.50000,   0,   0,   NULL
  4582111, 2.0, 8.5,   7.50000,   0,   0,   NULL
  4582111, 4.0, 8.5,   7.50000,   0,   0,   NULL
  4582127, 6.0, 8.5,   7.50000,   0,   0,   NULL
  4582122, 5.0, 8.5,   7.50000,   0,   0,   NULL
  4582127, 6.0, 8.5,   7.50000,   1,   0,   NULL
  4582122, 5.0, 8.5,   7.50000,   1,   0,   NULL
  4582111, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4582114, 3.0, 8.5,   7.50000,   1,   0,   NULL
  4582127, 6.0, 8.5,   7.50000,   1,   0,   NULL
  4582122, 5.0, 8.5,   7.50000,   1,   0,   NULL
  4582114, 3.0, 8.5,   7.50000,   1,   0,   NULL
  4582111, 4.0, 8.5,   7.50000,   1,   0,   NULL
  4582127, 6.0, 8.5,   7.50000,   1,   298892,   2015-10-14 09:08:55
  4582122, 5.0, 8.5,   7.50000,   1,   298892,   2015-10-14 09:08:55
  4582111, 4.0, 8.5,   7.50000,   1,   298892,   2015-10-14 09:08:55
  4582114, 3.0, 8.5,   7.50000,   1,   298892,   2015-10-14 09:08:55
  4582127, 6.0, 8.5,   7.50000,   1,   298892,   2015-10-14 09:08:55
